chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,snr
1.293369,1.1644058,0.18191758,12.5838742
1.4983679,1.0698233,0.14804319,10.41330956
1.5840269,1.5950348,0.37051177,17.6419026
1.9578775,1.773838,0.40310356,13.5055086
1.7161043,1.1589965,0.17972189,11.4919086
1.2753576,1.4776869,0.60018134,11.1702708
1.4770892,1.2092928,0.3217102,17.849306499999997
1.5029532,1.1881552,0.12422751,13.078783999999999
1.0920311,1.0575393,0.09869641,16.3686687
1.9797727,2.1042643,0.041972864,14.004023700000001
1.2243416,1.1421568,0.08302072,12.997726199999999
1.5068196,1.5798659,0.024657113,12.009761300000001
1.4539989,1.3957741,0.14742449,14.625870299999999
1.6955376,1.6770532,0.07919691,10.7112169
1.1417576,1.5064042,0.40978387,15.510258
1.3744677,1.3950906,0.050390445,15.1226485
1.2894003,1.5622218,0.43300968,10.47840774
1.5986782,1.9447372,0.47626668,10.077962927
1.3089259,1.7423666,0.17804609,16.910097999999998
1.0386418,1.2477801,0.36082917,12.3746629
1.7431974,1.7616391,0.039237104,11.9629908
1.5581623,1.2975489,0.31859982,10.3543982
1.2644289,1.5380243,0.35161835,12.3129694
1.3103617,1.3010789,0.03200198,17.3711026
1.1786861,1.0005658,0.13690883,13.0523106
1.0499202,1.5314214,0.5845352,12.072617300000001
1.5731089,1.5046732,0.11297927,13.049783399999999
1.2847446,1.2668023,0.067212425,13.5438436
1.289174,1.2591364,0.09076671,18.3642167
1.8375868,1.8487618,0.15600123,11.636242
1.8181944,1.4863902,0.35156903,10.0469088
1.6025791,1.6162071,0.018359749,13.8533092
1.4763299,1.3360244,0.39051583,11.071862
1.4372416,1.808638,0.24242851,11.7605959
2.1109104,1.2111065,0.14770801,10.15809843
1.544026,1.5263948,0.11712248,13.199161
1.3226802,1.6880412,0.27132794,10.59871208
1.4682549,1.6418517,0.28624824,13.282856599999999
1.3237705,1.3602344,0.055233758,18.278959999999998
1.1325998,1.0806758,0.09699377,13.8809574
1.245847,1.717809,0.20909882,10.14319463
1.4264208,1.4597588,0.14683634,10.28443888
1.4230144,1.4647102,0.2802649,11.5862335
1.5847812,1.3987055,0.36232695,13.9444077
1.6328783,1.2610366,0.3622647,10.4475272
1.6727269,1.6528373,0.22490488,15.460232000000001
1.335088,1.4667907,0.31584194,12.8618392
1.5141828,1.6581215,0.296099,12.84453
1.6801337,1.7680178,0.032815065,10.59334263
1.8765616,2.0907016,0.16307887,10.7522861
1.0602804,1.3959116,0.4205864,14.351907
1.4716161,1.569721,0.11676058,14.9722028
1.2900406,1.3545634,0.09781935,17.8687376
1.5936047,1.6046262,0.5324227,12.0210296
1.2710217,1.3302672,0.19012639,13.095108
1.2092628,1.4301383,0.090923145,10.43737672
1.6538525,1.2053818,0.23239678,12.8189817
1.7674035,1.9843423,0.11475496,13.0519882
1.7260759,1.4666158,0.43584827,14.3876478
1.1748065,1.1636549,0.14936623,14.3443325
1.4986844,1.4053078,0.067289755,18.329717000000002
2.0579698,2.1485603,0.033248864,16.2720245
1.4510552,1.4293051,0.046659313,15.0860715
1.5183451,1.3181431,0.16127586,10.8612545
1.9797541,0.9814811,0.09649159,12.154113800000001
1.5104479,1.1318762,0.22102097,12.2483815
1.5402051,1.497817,0.09593992,14.113838000000001
1.7797922,1.7222619,0.20881663,12.8256235
1.3927203,1.6420734,0.21621542,10.75695455
1.6273383,1.6591393,0.026192937,17.567262
1.3240072,1.49946,0.3296959,13.351664
0.9595471,1.441407,0.47676817,12.3898795
1.5782993,1.4684794,0.11115332,10.84827624
1.1684666,1.3460819,0.18190627,11.5688434
1.8513268,1.975996,0.0947438,13.715251
1.3336248,1.3744755,0.05062102,17.1516514
1.7967808,1.6719958,0.29430905,13.5855356
1.1638786,1.2336433,0.3129382,13.508722
0.9525073,0.8591325,0.06547296,16.168059
1.2842621,1.212034,0.20927714,10.17989669
1.6805537,1.8340096,0.105622575,12.2018924
1.3464556,1.1853172,0.3497731,11.2087868
1.4305594,1.1719109,0.23864289,10.29847862
1.9922584,2.261499,0.07531677,12.125341
1.2248905,1.2371857,0.22255002,12.2469653
1.3224728,1.4846711,0.4674662,10.38438987
1.070768,1.2242864,0.31149754,13.4160382
1.3288844,1.4072161,0.20125242,14.6174833
1.2945478,1.2334645,0.03619398,12.972676
1.333852,1.2143838,0.055770427,19.730843
1.2577372,1.3293645,0.07607566,13.0739582
1.1236106,1.3139272,0.3422003,11.3393752
1.235722,1.3561386,0.18272114,10.9636432
1.2330981,1.1270561,0.057747252,12.932737
1.3364031,1.3870709,0.6083664,11.14592895
1.8434491,1.6366854,0.36214408,12.5156564
1.2547321,1.2491846,0.08397876,19.895357500000003
1.5350021,1.071213,0.2795061,12.504608300000001
1.5970579,1.359109,0.39122373,11.6455942
1.7586181,1.7881994,0.07971023,14.3112147
1.3128074,1.2863952,0.17216893,13.4613267
1.3697151,1.3695122,0.023225237,17.458902
1.1682398,1.1996791,0.039885946,15.216603
1.666797,1.3970487,0.41633433,12.955674
1.3588784,1.3036182,0.077155046,13.436693
1.3675406,1.3734212,0.037228577,14.765769800000001
1.6266758,1.4377024,0.15776992,18.489198000000002
1.4236867,1.4146247,0.45691425,10.8448829
1.8265167,1.863531,0.014964059,19.4454396
1.8659405,1.9158497,0.052794587,17.585541
1.7382535,1.4025483,0.38544255,10.08195425
1.0512916,1.2592735,0.39830017,12.38678
1.3555036,1.6576985,0.43373126,11.119806539999999
2.0126004,2.0808747,0.03672344,16.50305
1.1628011,1.1511356,0.22408879,10.2882614
1.3096151,1.2128559,0.16718073,14.917433599999999
1.2797604,1.3719823,0.3511897,13.4715056
1.6586597,1.2979329,0.18753435,10.4865487
1.1489456,1.3359376,0.3511421,10.13140663
1.3961565,1.5546063,0.3607675,16.9096863
1.2086977,1.2206304,0.08805474,10.582681000000001
1.1356714,1.4046254,0.2019621,11.6437992
1.1357989,1.2540168,0.1343096,12.0187493
1.924674,1.9952857,0.1483084,11.9732615
1.3927289,1.350946,0.18040666,17.167073000000002
1.2883044,1.24919,0.11138301,13.1167364
1.6871232,1.719003,0.023703167,16.0617155
1.3098681,1.4429853,0.15982373,12.8160957
1.9881142,1.2338161,0.23535931,10.5010901
1.715318,1.8622735,0.43443048,12.7098817
1.5070288,1.5358819,0.05862747,10.872849800000001
1.2639006,1.3395934,0.058862776,13.7489575
1.3454748,1.201351,0.22515692,13.4520698
1.5253923,1.5593975,0.018782053,18.2788014
1.2813977,1.3105553,0.39307904,10.21942941
1.2259786,1.2562128,0.099078044,11.5980817
1.2652528,1.3357487,0.12248802,11.8040045
1.2597454,1.3983642,0.26859,14.6096227
1.6510116,1.6588446,0.28699085,16.640169999999998
1.768188,1.8610117,0.017042251,12.7443302
1.8482833,1.8918436,0.022590613,18.1300133
1.4467325,1.4376528,0.024578923,11.7207827
1.7143874,1.3405095,0.15856262,11.0354537
1.0171623,1.7600102,0.27397877,11.2244622
1.3945824,1.5644425,0.45176813,11.2890406
1.1187797,1.6157061,0.28501427,12.7193943
1.3097665,1.2027302,0.2006782,14.0382797
0.9701641,1.2797999,0.29123053,13.2978874
1.3300499,1.4504614,0.49117082,11.6014712
1.3135313,1.2880044,0.26617014,15.066583
1.9179081,1.0657525,0.2384465,12.7963394
1.5520597,1.6113353,0.06287574,16.128108
1.6146185,1.6901548,0.039475206,17.593211
1.367458,1.3094678,0.11497366,15.240586
1.3138337,1.7482045,0.5323051,10.864212
1.283416,1.2989804,0.030753031,19.436073999999998
1.5173607,1.6407793,0.31340727,10.14877676
1.4387609,1.379425,0.26140776,14.4821653
1.6613692,1.3580583,0.16234978,11.2102327
1.3203969,1.3295157,0.07450437,18.164832
1.0928736,1.1683517,0.13811149,11.9192436
1.5133678,1.4754345,0.022811815,14.338066600000001
1.1307197,1.0509889,0.09556743,14.3834305
1.5435688,1.4612384,0.1824432,18.9584637
1.6663827,1.6692288,0.050674938,14.6154308
1.5613068,1.5864843,0.0510263,17.4309355
1.7176869,1.589172,0.15202236,13.432958
1.1641396,1.1287161,0.13018085,13.6494225
1.5596555,1.7301009,0.06537509,16.188509
1.7988018,1.8056825,0.05132214,13.935931
1.8128781,1.7924887,0.0493028,15.419410500000001
1.6272601,1.224761,0.27746958,10.067341328
1.4537977,1.5276396,0.05156077,17.036863
1.5349246,1.6769478,0.1653137,10.8673116
1.3357083,1.0741739,0.2177397,10.54954678
1.7254268,1.4891119,0.38750234,10.73408045
1.9586618,1.9983528,0.08092732,14.0585166
1.3260405,1.2157799,0.16632487,10.40191926
1.2572101,1.2183948,0.059681576,13.9505076
2.1094744,2.262961,0.024349805,18.7774795
1.5144407,2.027158,0.44004667,10.12621838
1.3296688,1.3497604,0.04395109,15.391634
1.2280164,1.209274,0.032401565,17.826243599999998
1.5105096,1.4860164,0.16364849,12.0014115
1.4223827,1.4097902,0.4090614,10.316885450000001
1.5703875,1.5070722,0.30472708,10.43154664
2.0264661,1.0663908,0.16268566,11.0551642
1.603174,1.5052187,0.20371169,15.338021
1.4564874,1.1870145,0.41652942,11.7504635
1.1059867,1.2875177,0.3340822,12.6131648
1.7089839,1.8011689,0.044508625,18.359223
1.6566,1.7715528,0.010307289,18.915298
1.5888472,1.720516,0.018015817,15.2671134
1.7185365,1.6955171,0.08701626,10.014915252
1.6448795,1.6880405,0.015830481,16.190481
1.8076628,1.1923302,0.15063626,13.511605
1.5735898,1.5597144,0.16298631,11.1004937
1.9180006,2.0580463,0.054651543,10.49044274
1.5387096,1.318446,0.24615304,10.36508176
1.56019,1.45955,0.124257654,11.9301876
1.9502808,1.7190087,0.5359302,13.1522444
1.4523357,1.4530852,0.035280403,10.012154229
1.6261901,1.9622402,0.11067738,13.256717
1.3277216,1.5553298,0.35747123,16.432084
1.1446074,1.2026176,0.14333819,13.1068084
1.6070777,1.5655607,0.12735125,12.5700128
1.205954,1.3679657,0.3048268,15.713054
1.6707991,1.8122854,0.037397645,13.631623
1.778425,1.7146292,0.119679175,10.24018621
1.373965,1.2815974,0.33608848,10.25674663
1.3630891,1.0876719,0.18719925,15.985026399999999
1.2409397,1.1956296,0.063354366,19.225599
1.1141697,1.0748874,0.12444565,10.44358738
1.3070185,1.5208495,0.3514748,10.8825711
1.7568631,1.4674706,0.29069126,15.023309000000001
1.4435618,1.432806,0.57330495,10.8085175
1.523403,1.7372594,0.16708629,17.810671
1.2965602,1.1936753,0.14637858,10.40176954
1.0525663,1.4855751,0.35856542,12.600215
1.6923585,1.30494,0.27779073,10.203219
1.5374125,1.4480929,0.19428636,11.8400829
1.8200915,1.2624713,0.43452552,11.6847636
1.256499,1.303592,0.062876575,17.78159
1.6716905,1.1380987,0.17902419,16.6767454
1.2305762,1.2414583,0.08450984,10.8122313
1.4587497,1.317969,0.3537418,11.2695323
1.6593592,1.436378,0.35186315,11.2366374
1.3793474,1.3448153,0.05140659,17.0416814
1.4090735,1.1111835,0.079006135,14.623874
1.6444192,1.5662903,0.16832367,11.719643
1.434367,1.3683368,0.05040101,12.865449
1.765549,1.6961124,0.15297845,10.16963655
1.4736502,1.2671857,0.38175035,12.0787564
0.98652893,1.1035948,0.14197248,10.92275426
1.4474027,1.4767796,0.025585562,19.9734044
1.7549479,1.8082018,0.04880898,11.943946
1.5510926,1.2601234,0.22380097,13.439590299999999
1.9787327,1.3327938,0.53634626,10.10738429
1.0786681,1.174684,0.30839732,11.556499500000001
1.6409565,1.7597477,0.029448356,13.8169438
1.2716236,1.6367476,0.3804021,16.6038066
1.1948856,1.3247142,0.12636761,12.1053004
2.1446354,2.1903415,0.059983503,11.8395679
1.7705214,1.8635292,0.027678436,16.470719000000003
1.024087,1.0215147,0.045811825,18.5042804
1.4764768,1.4948602,0.01877685,16.312096
1.3202474,1.3279887,0.032697856,19.1133916
1.4194993,1.3127292,0.32867202,14.965815800000001
1.7021042,1.7543433,0.020064196,16.1098516
1.1348997,1.1242688,0.20354934,10.7123595
1.0478873,1.2938617,0.25376248,10.4840719
1.351819,1.381161,0.07997992,15.6588674
1.3387586,1.3423724,0.14297412,10.7677554
1.1113861,1.841856,0.46682078,15.564726
1.163491,1.1087801,0.06562956,10.8828687
1.5411773,1.8822443,0.26405612,13.3043954
1.4979438,1.3650453,0.15090454,14.2368957
1.7339944,1.7787902,0.049485415,17.064228999999997
1.821038,1.8896692,0.12087116,14.78831
1.790814,1.1302338,0.23504546,13.6913356
1.3903553,1.299022,0.25727186,14.5847887
1.4051571,1.4294612,0.0229116,19.320954
1.3504988,1.3843429,0.27660367,10.8459396
1.508963,1.4628601,0.17273809,12.3122704
1.4182189,0.9913711,0.09340528,12.635003000000001
1.5879648,1.6155984,0.034418315,14.6678418
1.7800668,1.8465753,0.026271531,16.1528265
1.3543975,1.329601,0.38107932,11.2533753
1.5380723,1.1298956,0.21430972,12.9466268
1.5313267,1.2865785,0.23347613,14.9885753
1.7725763,1.8396467,0.076525874,13.2307786
1.2449043,1.3115982,0.10885478,10.7356398
1.6319655,1.7190039,0.07123707,15.80397
1.5456051,1.5240756,0.018492198,14.1834807
1.3047773,1.2687234,0.08992051,16.2633073
1.7256241,1.2285954,0.23249425,11.886324
1.6048622,1.6317875,0.13627589,12.364173000000001
1.2884798,1.2524894,0.07563908,15.5193174
1.1957309,1.1693054,0.076074764,13.3510688
1.23415,1.6728237,0.06874197,11.117249600000001
1.039143,1.36339,0.43068796,10.3141559
1.7343438,1.6003555,0.31933188,11.1992372
1.2321527,1.2212596,0.06241304,14.1016066
1.7414029,1.7074211,0.39453533,10.4534126
1.7825898,1.8823588,0.03587548,13.210111600000001
2.021804,2.093824,0.14331937,17.565921
1.2689341,1.3796208,0.1601864,14.171566
1.7537372,1.9584359,0.15522023,15.4943657
1.7897397,1.8533463,0.032348722,14.439726
1.774287,1.8410859,0.0329147,13.3688185
0.92482495,1.3958075,0.4680301,13.4079278
1.240842,1.2589214,0.30929002,14.349044
1.8192208,1.9415207,0.01867294,15.393851999999999
1.5538491,1.2067289,0.44817916,12.006768600000001
1.4194227,1.6765152,0.35068417,10.23515914
1.7346106,1.1486015,0.07292848,17.149577999999998
1.0218002,1.7578158,0.29110155,17.476317
1.1281961,1.1381264,0.26689887,14.080406400000001
1.5917375,1.2537013,0.33226573,12.6924792
1.0772192,1.2056203,0.3043743,13.130141
1.7580857,1.2716768,0.26213327,10.9734751
1.3549173,1.4790448,0.15658562,11.3872033
1.7042294,1.2885547,0.3860436,11.9135718
1.5643482,1.5351914,0.2131702,17.7955794
1.1848705,1.570388,0.46715873,14.127027
1.5330237,1.5808923,0.020702764,15.151347
1.2683656,1.2163308,0.07909038,11.530129
1.0471493,0.9985219,0.13578078,10.46671703
1.7056696,1.7718554,0.015183483,19.135226
2.0993528,1.5902879,0.4134209,10.4754035
1.8864928,1.9869654,0.020014646,16.016500999999998
1.5187454,1.2335725,0.24552351,11.7862262
1.1185886,1.0321643,0.092663005,12.959686999999999
1.3272984,1.293134,0.1422531,10.25916336
1.3156414,1.2018578,0.17302872,10.8530382
1.368927,1.5787787,0.5963887,12.464864
1.2662891,1.54968,0.16100076,10.064439154
1.6798694,1.7033126,0.024235979,16.6279703
1.6628857,1.7361187,0.016798941,18.2944006
1.4442178,1.5871062,0.09949503,15.6699705
1.5016285,1.0828722,0.2749721,12.694935000000001
1.4224302,1.4315524,0.06809995,17.498411
1.4342657,1.4306822,0.0135764945,16.095793999999998
1.6599896,1.7399317,0.029548904,19.4662535
1.6909645,1.433688,0.35443273,10.08798177
0.99024606,0.9752221,0.14818655,16.5876925
1.6110189,1.5099666,0.12183725,13.5416767
1.004427,1.4677719,0.44218725,14.204413
1.4539315,1.4130824,0.29687053,10.29051695
1.5470128,1.1680044,0.28617826,11.846118
1.7089146,1.7863175,0.057243817,19.003639
1.2397534,1.3504379,0.13044482,18.7830114
1.2770122,1.4264677,0.42265224,10.816874
1.2468776,1.2497056,0.10641948,18.9149874
2.0002348,2.0954404,0.029532513,15.190918
1.2306988,1.1583335,0.24097091,11.2208152
1.6773992,1.6774497,0.031563725,16.6850144
1.8714939,1.9833431,0.08833515,16.067415
1.3052557,1.3284245,0.04659781,15.50018
1.8112105,1.9501723,0.054041725,12.5661865
1.7812879,1.8703167,0.057198115,10.935085
2.0256636,1.8373828,0.3630509,11.071861
1.4773341,1.3892493,0.18404281,10.47883883
1.5394789,1.4705869,0.10040505,10.8487665
1.3121537,1.2688305,0.09790275,10.8052453
1.2987576,1.3018303,0.16623102,13.548361400000001
0.99922967,1.9480429,0.17812558,14.991413699999999
1.395731,1.5466795,0.2706269,13.944521
1.3751118,1.2355996,0.294949,10.22718793
1.5700382,1.523417,0.4796311,10.46670176
1.806314,1.1040053,0.13518143,11.2481508
1.1309597,1.5199099,0.22113243,11.985286
1.431987,1.4314849,0.04298816,19.941562
1.5472416,1.7994905,0.20093393,10.3729099
1.2941068,1.3061112,0.45249593,17.012555
1.4233302,1.3914869,0.18790786,12.2823207
1.8715016,1.623153,0.5574598,10.6614641
1.2129198,1.1533239,0.22008853,12.2316523
1.3773953,1.3447978,0.28771862,11.3702938
1.4441574,1.3395051,0.32674044,14.855343399999999
1.364553,1.3308942,0.1319968,11.5813772
1.6534022,1.7252142,0.08794152,11.9366701
1.7806778,1.853955,0.0595517,15.821031300000001
1.17095,1.1417444,0.11549056,14.328785
1.5073509,1.4564129,0.058540344,11.5497881
1.3687431,1.3571216,0.36642146,11.9795474
1.4681684,1.309346,0.20501976,17.562175
1.8806322,1.9279956,0.017913375,19.5142925
1.1396356,1.0793128,0.101438895,12.4848759
1.0644476,0.98950005,0.16528101,12.137244299999999
1.5387026,1.5424339,0.020335244,19.503355
1.642941,0.9857217,0.13930632,13.447712
1.7234958,1.0925068,0.28223136,13.9494586
1.4459003,1.4403903,0.089223616,11.691863099999999
1.7085507,1.3057212,0.16006614,10.21072766
1.624078,1.5046239,0.13953069,10.54116454
1.6509416,1.7080507,0.09185635,10.14382694
1.6291052,1.6672887,0.022173807,17.076372
1.3178953,1.283005,0.23354219,12.2492094
1.3092768,1.2863089,0.18290333,13.7810102
1.1106597,1.5452358,0.16548267,10.25226222
1.2923634,1.2890258,0.023281986,19.083412
1.1038028,1.2101016,0.2618288,12.1586716
1.6247839,1.4132531,0.13474102,12.0538557
1.593573,1.235644,0.4290818,10.9807825
1.688764,1.7507257,0.020984419,17.185026
1.4163128,1.3731881,0.020995986,11.6560994
1.2862906,1.3424617,0.21317247,10.44716
1.2910941,1.2537478,0.06806333,13.333343
2.0219047,2.1668923,0.020394238,19.366515
1.4467851,1.2342826,0.17245106,10.48101425
1.4048095,1.3367714,0.28736776,13.791214199999999
1.9648001,2.083003,0.21266451,10.23463937
1.3214755,1.3553652,0.40025005,10.8989179
1.4791595,1.3367248,0.10132176,10.4211034
1.5893308,1.0514137,0.24930249,14.166606699999999
1.2045839,1.2404203,0.25346762,12.3868428
1.9923136,2.1372695,0.020240024,19.444148
1.7840545,1.3779161,0.36522928,10.09115099
1.2388736,1.6742654,0.3053923,10.57100173
1.3753943,1.4408257,0.0913306,11.6104695
1.747691,1.4186231,0.39481688,11.5433781
1.696944,1.7275674,0.03990806,11.6028275
1.5829104,1.5791571,0.019492093,18.801811
1.0798843,1.4054163,0.21869014,19.54294
1.7964337,2.1778355,0.051680014,10.20367201
1.5106394,1.4136026,0.20446503,11.5806353
1.7622559,1.6153296,0.23862469,11.2485398
1.3469275,1.5129449,0.41079423,11.1603473
1.1859272,1.2364218,0.08360267,12.2094725
2.024839,2.1990795,0.026652614,15.427384
1.1326916,1.6525424,0.23438838,12.0199184
1.1433556,1.1878679,0.16387413,16.883271999999998
1.4798208,1.2782707,0.27608678,10.5094733
1.4348738,1.454732,0.06930651,11.3829498
1.5450606,1.546791,0.02010428,12.2743046
1.6927755,1.3710992,0.27501544,10.45961753
1.7123046,1.5209918,0.30283922,10.88457204
1.0973148,1.0892867,0.1295669,17.268921
1.5768788,1.45527,0.15616587,10.17751144
1.5360092,1.2024837,0.33792338,11.7181475
1.27117,1.1862764,0.038362853,17.243869
1.5211453,1.507158,0.22641036,10.6609853
1.6937737,1.5739422,0.20107417,11.3866825
1.617995,1.686337,0.04078767,14.9337918
1.2270824,1.1947486,0.17776805,12.6517963
1.0466394,1.239561,0.2924685,10.6873214
1.2928902,1.2647574,0.0788898,12.578805
1.4979985,1.3939679,0.06867302,10.7839048
1.5777878,1.6892381,0.5910492,13.386984
2.0302749,2.2301645,0.03603821,12.4401377
1.150575,1.2396959,0.06014178,12.991452800000001
1.5786445,1.1325788,0.34434652,12.153007500000001
1.616476,1.5680258,0.1411024,15.201865399999999
1.6053251,1.5237274,0.15421967,14.023718200000001
1.5493801,1.1491944,0.27162626,10.6822581
1.7553778,1.6285543,0.5157379,11.4318432
1.7036257,1.4390302,0.2962775,10.08347353
1.7045075,1.4528724,0.3795323,13.4873793
1.3187306,1.3439339,0.08746207,18.55758
1.6571916,1.1532748,0.30504853,11.1801513
1.0394111,1.172631,0.2700802,11.291877
1.7267563,1.6951904,0.055565294,14.516359300000001
1.3388427,1.2495946,0.1298511,10.0973025
1.4093663,1.4080276,0.3780479,11.7044388
1.155292,1.2462674,0.38828647,11.899951699999999
1.650908,0.96034485,0.25774434,11.4418049
1.31256,1.3864677,0.12187715,10.89232296
1.0492381,1.2390863,0.18095316,17.514393300000002
2.009748,1.9039288,0.2355827,11.379708
1.5428609,1.0969657,0.22687441,10.9673732
1.657108,1.6449622,0.1541064,13.7510595
1.678993,1.5785464,0.48809996,13.0853724
1.7930826,1.8993826,0.017153807,17.564557
1.2829852,1.4922342,0.21848227,12.4738757
1.5201042,1.1590859,0.27095068,11.526112
1.134962,1.2997193,0.31185028,10.5879093
1.4476893,1.359514,0.23847063,13.866152
1.439267,1.4154913,0.09322125,12.4010399
1.1713781,1.150681,0.027257258,19.572635
1.7424275,1.8004162,0.0700963,16.837712500000002
1.3493896,1.275819,0.38735145,15.330639000000001
1.2605383,1.222463,0.046950974,11.8380477
1.6063161,1.5481328,0.13310827,15.21139
1.1257154,1.4293528,0.44647658,10.14766567
1.050765,1.058074,0.21332948,15.396681399999999
1.7953018,1.8045809,0.10337514,10.18470822
1.55266,1.6505876,0.025306541,18.435029
1.4415702,1.0497539,0.28231654,12.613099
1.3475806,1.3516028,0.13644081,16.1510104
1.8341483,1.8311744,0.118991226,13.114972999999999
1.6576519,1.6287565,0.16480339,11.074746
1.8957841,1.5911367,0.13399455,12.1268326
1.4494709,1.4135137,0.14071137,11.8333133
1.0725104,1.2567475,0.27667114,17.321948
1.5333378,1.2861407,0.32271412,10.60464043
1.7952963,1.8405038,0.016100349,13.2545808
1.9910046,2.0893168,0.05801338,11.2095002
1.3038269,1.3069719,0.12893434,10.83028525
1.623771,1.4161077,0.10647013,10.9056731
1.922598,2.0272658,0.017076919,13.127733
1.352869,1.3363874,0.17211266,15.751952500000002
1.2525904,1.2743648,0.14048512,13.1919843
1.7931348,1.7232947,0.20931639,10.76342076
1.0630716,1.127752,0.21085796,13.815802
1.0073931,1.4866168,0.40466443,16.7123306
1.1333613,1.0163379,0.061042026,14.2216974
1.8583882,1.6666543,0.20417435,11.4507699
1.377687,1.5378718,0.2331556,15.3001314
1.5037746,1.6948193,0.25712225,10.689241299999999
1.1613486,1.0959582,0.085842155,16.2383026
1.7986676,1.5247434,0.30751097,15.623454500000001
1.6451703,1.665524,0.015883133,13.4481138
2.0063589,2.2254915,0.02612028,12.3385444
1.3859466,1.4367259,0.03528622,18.758281
1.381515,1.1595633,0.23814005,10.54906134
1.7715869,1.6150421,0.18184134,10.08376442
1.2673701,1.2205606,0.13071702,15.550678999999999
1.8263428,1.8071747,0.16474777,11.848805500000001
1.6830583,1.7746665,0.021134807,17.1317166
1.2810255,1.1828213,0.15755688,14.6994996
1.3894958,1.4047896,0.19013846,11.13409705
1.6601979,1.1771846,0.08607693,10.9249154
1.4931104,1.5251184,0.027624896,14.875410500000001
1.1565859,1.0697491,0.14450398,16.960971999999998
1.9450928,1.7940738,0.25258377,13.2020506
1.280885,1.3506142,0.34941983,11.2408729
1.648266,1.024,0.19752397,12.3720248
1.5690596,1.8314016,0.11869923,10.020346697
1.336961,1.3786635,0.27793896,12.0218879
1.5294679,1.7906325,0.37121764,12.5683028
1.7694583,1.669514,0.28479698,12.0336111
1.4166981,1.3856685,0.09469767,12.772072
1.5724446,1.7110901,0.057761185,10.92734165
1.088124,1.3928117,0.2440578,19.0766466
1.4473525,1.4233762,0.12585627,11.8118946
1.1709725,1.198007,0.103607506,15.007154
1.6334002,1.5710052,0.103026696,12.3979661
1.87033,1.9447168,0.05967799,13.1568825
2.100293,1.1401284,0.33377254,11.4725433
1.5716546,1.5225503,0.13690856,19.8915845
1.3255541,1.196089,0.09624821,10.29736564
1.7065592,1.2364318,0.34389213,10.6370717
1.2485906,1.180501,0.090592414,10.46398174
1.3098012,1.3093551,0.044677444,14.847052699999999
1.4063861,1.2938621,0.20578384,12.3074599
1.7931421,1.9484403,0.10381751,10.95243216
1.4689381,2.2289703,0.042092673,10.057035415
1.3741709,1.3255792,0.4937856,10.6357804
1.6535269,1.7087703,0.015141697,19.276865
1.6255425,1.6540279,0.12223394,11.8221852
1.8298819,1.8928137,0.017955044,19.46591
1.6692128,1.4293599,0.36174065,10.2519952
1.5030788,1.5487754,0.0422269,11.622805
0.97694385,1.0614787,0.16091235,18.1088865
1.7651236,1.1773977,0.21554442,10.25325218
1.5702863,1.6197523,0.01547831,14.3709138
1.4490173,1.4424746,0.062461235,15.153783
1.4704574,1.4554257,0.05016566,15.4887736
1.9871799,2.061483,0.14119926,15.478734
1.4738731,1.5078452,0.17359768,14.240922300000001
1.3303442,1.3393407,0.15926021,14.1347665
1.4805965,1.4937332,0.026434463,17.194336
2.0621047,2.242391,0.05724131,15.8270824
1.3298322,1.3175666,0.03917636,15.339030600000001
1.5071372,1.270133,0.121850565,12.559472
1.7305717,1.8163819,0.06700558,11.9683136
1.369946,1.3792937,0.04869902,14.720823
1.2824452,1.3267121,0.28413695,10.56189176
1.4794682,1.2316958,0.15871133,10.822943500000001
1.3842722,1.4829435,0.05131927,13.3207384
1.5636188,1.0647278,0.34891298,11.669153999999999
1.6546259,1.1421657,0.14672114,10.31664703
1.3882421,1.2015427,0.2986996,14.413485
1.4281744,1.4049861,0.21269502,10.7873143
1.5989394,1.7604005,0.02645726,18.263771
1.3831525,1.3974156,0.07285403,16.429093
1.9187069,1.3812242,0.3206567,15.4133695
1.5642087,1.5672716,0.025957601,14.464975599999999
1.0401894,1.0962558,0.11321767,11.8945356
1.4352082,1.3354628,0.3377623,11.7521383
1.5218765,1.3612735,0.1881492,14.978814
1.5589623,1.6053004,0.022476701,18.558501
1.5876496,1.5860934,0.26049715,13.230751999999999
1.5094653,1.6531585,0.41241592,10.82051344
1.529156,1.6112411,0.019644814,17.493714699999998
1.5265204,1.579344,0.023008382,18.5995513
1.5718962,1.5058787,0.19117212,18.328981
2.0078158,2.2025602,0.037496332,11.2137376
0.9708604,1.5393268,0.4041402,10.10056136
1.5874857,1.1455069,0.19859664,10.7704974
1.0914298,1.2011275,0.22423896,10.3705418
1.2661755,1.0193014,0.095746025,12.1610054
1.2025579,1.2451365,0.307244,10.0412332
1.1316773,1.0920206,0.11628458,13.829225600000001
1.8615973,1.3867916,0.19704664,11.7548946
1.5614078,1.587388,0.13836583,12.5526148
1.5505254,1.5950155,0.030424433,15.055375699999999
1.9545411,2.0400753,0.024218421,16.646871
1.2690793,1.2152183,0.09351927,12.1094453
1.8447882,1.9171818,0.017984098,16.5814286
1.4847057,1.0206307,0.36070266,10.350981
1.8448431,1.8384758,0.10066768,11.7158997
1.3456281,1.2559919,0.33792362,16.4543813
1.5747485,1.574516,0.024749672,19.437712400000002
1.3789197,1.3389714,0.095034614,14.4184226
