M_chirp_true,M_ratio_true,M_chirp_pred,M_ratio_pred,sigma_M_chirp_pred,sigma_M_ratio_pred
1.2759386,0.5407486,1.2607577,0.68177754,0.01742413,0.15624869
1.3852859,0.68947786,1.3421242,0.6771934,0.0748135,0.1701154
1.5207874,0.5929971,1.547467,0.715915,0.005469803,0.1390478
0.9592477,0.8946907,1.3194036,0.77508736,0.36152458,0.14520001
1.0849667,0.7684013,1.3731859,0.78717047,0.44644234,0.14089324
1.3818822,0.93468106,1.3929234,0.65932417,0.0069168354,0.16619532
1.9309945,0.9363585,1.9688354,0.8874037,0.010546708,0.06050334
1.5611075,0.5883011,1.579298,0.72479415,0.010911257,0.13476
1.4356271,0.6948428,1.4574823,0.680372,0.004729262,0.15680777
1.411265,0.6838,1.430469,0.6776258,0.0076274984,0.15981524
1.3605293,0.4170791,1.3717675,0.66159236,0.024517288,0.17328815
1.3361048,0.7170501,1.3623738,0.7677303,0.32436866,0.16822478
1.5642973,0.64653313,1.5843663,0.7230069,0.006247618,0.1350345
1.4483912,0.984496,1.4634023,0.6797983,0.005298561,0.15561403
1.2714664,0.9582246,1.2649405,0.7421249,0.15962704,0.14748174
1.3550378,0.47908464,1.3712115,0.6958443,0.1929695,0.17693414
1.7396212,0.83906823,1.7925007,0.82014394,0.041897994,0.09829544
1.5164756,0.9508204,1.5286696,0.69917226,0.007912945,0.14652747
1.2131813,0.920673,1.2485199,0.7102951,0.06522362,0.15100433
1.2740098,0.6613115,1.2564256,0.69052696,0.039556943,0.15709375
1.5745023,0.60163635,1.6038842,0.7320155,0.0048859813,0.13090436
1.3924446,0.48238775,1.3430746,0.7552279,0.2999345,0.15115699
1.6162916,0.7457643,1.4493446,0.7740784,0.28923392,0.14117034
1.4643583,0.6610379,1.5047607,0.73730326,0.21444272,0.15778434
1.7917014,0.9710283,1.8186679,0.8201601,0.00704799,0.09105264
1.1422715,0.61536264,1.2823434,0.7292192,0.15839463,0.15229996
1.3281665,0.44338602,1.34689,0.6594162,0.006436275,0.16351445
2.084673,0.9999979,2.1258574,0.96227306,0.02430758,0.032569867
1.9042606,0.97776777,1.9186022,0.88831526,0.07904888,0.071259744
1.5129083,0.8109697,1.5191364,0.754539,0.14932397,0.14575396
1.4430388,0.79858357,1.4599252,0.6719933,0.006342589,0.16219063
1.5656542,0.6885159,1.5748813,0.72290295,0.008777376,0.13825056
1.182552,0.7383866,1.1665189,0.77143157,0.13181363,0.13058528
1.2921634,0.72397625,1.319108,0.7622151,0.30133837,0.15860973
1.3281549,0.5756938,1.3690367,0.7354548,0.1194882,0.15229987
1.1128036,0.8940991,1.1932569,0.7800586,0.22204246,0.13592672
1.6842136,0.6336992,1.6995513,0.77124333,0.007011748,0.11252647
1.2256027,0.611754,1.2889521,0.7516273,0.26213083,0.14705625
1.6930916,0.6988339,1.7221682,0.78385395,0.012568771,0.11042165
1.4074063,0.61673284,1.4347856,0.66182786,0.00790593,0.16728875
1.6005335,0.81469125,1.6181948,0.73915255,0.0070857066,0.12862787
1.018548,0.82831097,1.5143023,0.79794174,0.41767892,0.12796257
1.9758033,0.94942695,1.68678,0.79765093,0.31945083,0.12292765
1.476093,0.66517174,1.4885118,0.68497515,0.0055367174,0.1531516
1.4475919,0.8234413,1.4643366,0.6872278,0.006669861,0.15334517
1.2068042,0.9554436,1.2452409,0.7193282,0.091752194,0.14859597
1.8165431,0.977515,1.8662376,0.8441853,0.008793164,0.07995296
2.0073683,0.8709651,2.0480516,0.92995197,0.012710125,0.045891948
1.3214724,0.5881415,1.3100193,0.67682123,0.046297334,0.17119868
1.7545978,0.8511511,1.802155,0.81906456,0.015853768,0.09237006
1.2070432,0.5494235,1.2070928,0.7082315,0.022339806,0.14583093
1.3127877,0.6103597,1.3309987,0.670554,0.06362363,0.1705329
1.328365,0.45559335,1.3489413,0.65264124,0.022425652,0.17806602
1.9036564,0.9663689,1.8828967,0.8545583,0.16022155,0.089659914
1.9736992,0.9088739,1.9450781,0.9288464,0.49555957,0.067170046
1.2271634,0.8879182,1.1857429,0.7319766,0.088522665,0.14807013
1.4397429,0.63840467,1.4608269,0.68128175,0.0057436437,0.15466122
1.9162984,0.9930606,1.9517648,0.88502973,0.01060227,0.060563356
1.883116,0.7702578,1.8956134,0.87718785,0.15334834,0.07942511
1.5972565,0.6648949,1.6093183,0.73500085,0.007018378,0.13159478
1.7652833,0.7727083,1.7906983,0.80930406,0.0062005455,0.09436798
1.9068408,0.99847597,1.9496365,0.87911576,0.013281436,0.06081683
1.0297588,0.91260374,1.010797,0.8327588,0.05457823,0.09677147
1.347769,0.60205644,1.3608782,0.7113073,0.123441964,0.15745968
1.4800318,0.5076984,1.4716308,0.71098375,0.05262595,0.15350261
1.4381328,0.52093315,1.4357312,0.67312396,0.01555266,0.1628417
2.0765543,0.95843154,2.1315258,0.96494025,0.054227248,0.037569784
1.3405588,0.6263032,1.3623507,0.66164863,0.0142359035,0.17234813
1.5878515,0.81761336,1.6093006,0.7382678,0.0055008135,0.12862943
1.5779046,0.81142557,1.5900383,0.7306062,0.012652322,0.13424891
1.6590071,0.9928815,1.6828072,0.7578138,0.005901946,0.117613316
1.7819005,0.8495694,1.814446,0.81813866,0.009734097,0.090057634
1.3506129,0.7373907,1.3278403,0.74615544,0.30177417,0.1611894
1.8714668,0.8173811,1.8594253,0.86536175,0.23921844,0.090969786
1.5273035,0.97941124,1.547698,0.73379934,0.11766751,0.1515684
1.9319342,0.92073894,1.965033,0.8918771,0.010100385,0.061123326
2.1058712,0.9466615,2.1200075,0.98664325,0.12697394,0.03542277
1.4386629,0.7975776,1.4504278,0.6784854,0.006693695,0.15846606
1.9077848,0.8621536,1.9586518,0.88354224,0.015990205,0.06438108
1.6584662,0.75338465,1.6894042,0.7659408,0.0063170395,0.11614499
1.2530433,0.5199288,1.2277098,0.69555676,0.027566236,0.15157226
1.6336914,0.7503024,1.6500726,0.7556835,0.018397762,0.12479115
1.9173363,0.9103399,1.6852953,0.83642656,0.5311765,0.12528229
1.4592528,0.4812611,1.4933262,0.6955211,0.006266967,0.15012623
1.3722948,0.60410196,1.3766809,0.7876624,0.43707782,0.13807757
1.356754,0.6843452,1.3739922,0.65626764,0.0058977436,0.16900626
1.658886,0.59165794,1.6423881,0.7863375,0.08871209,0.121712215
1.4472083,0.48844555,1.4639726,0.6797739,0.0046966765,0.15604384
2.1423666,0.9855221,2.1608162,0.9771752,0.039327294,0.026246255
2.0500467,0.9569213,2.110147,0.9496256,0.025141278,0.03461206
1.22563,0.67443293,1.277461,0.68502766,0.024222383,0.15544048
1.4401877,0.731371,1.4358101,0.6697111,0.016968431,0.16899845
1.9944059,0.8768636,2.0606153,0.9318719,0.034615096,0.043920647
1.4594918,0.472748,1.4843543,0.6897751,0.009291607,0.15241586
1.5897427,0.74891645,1.6152222,0.73386186,0.0058042854,0.12921031
2.0166807,0.92450565,2.0860078,0.9467909,0.022491373,0.039244294
1.6117823,0.7213531,1.5363195,0.74244833,0.16953874,0.1449412
1.9699664,0.86888754,1.9243524,0.8953645,0.3687979,0.08306412
1.8564627,0.84676206,1.8793662,0.8480671,0.011020992,0.079984985
1.294383,0.6267229,1.2930253,0.6948965,0.08932338,0.16416873
1.5613754,0.719346,1.5831103,0.72673047,0.006034709,0.13179664
1.3344966,0.60910654,1.3634446,0.7840967,0.35057628,0.14877239
1.2743431,0.52455795,1.2881019,0.68060267,0.04345055,0.16184057
1.1321574,0.7553159,1.1034794,0.8069473,0.054396033,0.10674984
1.4537395,0.6152243,1.4808888,0.6900117,0.00865379,0.15406166
1.3728472,0.52982754,1.3865218,0.6608652,0.007148106,0.1662605
1.9199435,0.92418814,1.9682522,0.88580865,0.0105717,0.06027988
1.8419912,0.884197,1.8640645,0.8414178,0.0078521995,0.083504096
1.8352247,0.9883498,1.8586705,0.84126645,0.007983878,0.07977191
1.476436,0.8389563,1.4898989,0.6936376,0.005103053,0.14891537
1.7487222,0.67565465,1.7953415,0.81074834,0.008222181,0.094371095
1.4225396,0.46923155,1.4470036,0.6756004,0.009092589,0.16015379
1.0462917,0.90988404,1.4135671,0.82779413,0.5682859,0.13218549
1.1736472,0.77505493,1.1252633,0.7781457,0.15515685,0.13237114
1.6745634,0.67097795,1.7107153,0.77927554,0.007841783,0.11044594
1.5841987,0.7985556,1.6120281,0.7353252,0.008517015,0.1278549
1.8724209,0.9031465,1.9088616,0.8586308,0.009165123,0.072252415
1.4843,0.47850183,1.2758427,0.7508513,0.18549621,0.14535996
1.136738,0.8384698,1.124405,0.74160475,0.035073586,0.1289966
1.4237396,0.5718621,1.4354367,0.6710173,0.0060694134,0.16107675
1.619892,0.84820616,1.6518722,0.75609446,0.00903869,0.119356826
1.8665088,0.9789544,1.9091089,0.8631336,0.008360375,0.073566966
1.4070956,0.49935386,1.4202979,0.6742285,0.005451249,0.15909508
1.3441724,0.48387638,1.3650506,0.6513466,0.004904772,0.17178407
1.4836667,0.99086833,1.4975653,0.6914533,0.0052908123,0.15030058
1.5548016,0.579312,1.55986,0.7157268,0.0084377,0.14025544
1.3080202,0.46264365,1.3182502,0.6593437,0.013150697,0.16759895
1.4534278,0.8945667,1.4699214,0.68722177,0.0063083437,0.15268122
1.5380085,0.57340693,1.5647051,0.718123,0.0073547494,0.13731167
1.9397715,0.8707551,1.980212,0.8942581,0.014830955,0.05880691
1.9056479,0.9512056,1.9500813,0.8878537,0.031137886,0.062620044
1.7511117,0.6927436,1.7523315,0.8104375,0.06881027,0.1065328
1.1451801,0.7844969,1.1195799,0.7762457,0.04341314,0.11879338
1.1059741,0.82764184,1.0856471,0.79898196,0.12927641,0.119853266
1.1694297,0.88422096,1.08021,0.80595523,0.1187591,0.117231116
1.7043725,0.7503824,1.7127619,0.78271544,0.017267665,0.11061656
1.9710103,0.97137654,2.0126607,0.9091311,0.010074129,0.051689584
1.1531698,0.5655459,1.1202087,0.7782644,0.054022226,0.12123696
1.4806918,0.66928333,1.2795732,0.7842622,0.4402494,0.15001951
1.3993016,0.74446726,1.4078274,0.6607193,0.007577379,0.16760227
1.7166009,0.6637374,1.7514751,0.79482186,0.0078949155,0.099954
1.4219161,0.9701133,1.3180726,0.7564914,0.3065408,0.15070802
1.3438802,0.96031296,1.3616459,0.66279566,0.0051085795,0.16427469
1.0149629,0.85343164,1.3330519,0.7508801,0.31649697,0.15556511
1.9350716,0.8075831,1.2550471,0.78852713,0.27856845,0.13945425
1.5467013,0.79863846,1.5309265,0.73987603,0.08563451,0.14107043
1.669325,0.76041085,1.694818,0.77041656,0.0057061664,0.11298687
1.1477574,0.58882314,1.1954238,0.75246704,0.118682206,0.13874651
1.3132848,0.6953609,1.3216257,0.66180223,0.010337935,0.16889976
1.3926326,0.7869416,1.3904574,0.6676621,0.009669265,0.16529931
1.9164106,0.83979654,1.9644957,0.89271384,0.013409523,0.061588682
1.6859825,0.73004717,1.7160225,0.784755,0.035117757,0.11220645
1.8466002,0.8699042,1.8723519,0.85486776,0.015530631,0.07613291
1.1365447,0.84720147,1.2196219,0.7446945,0.155694,0.14484628
1.1670148,0.68038124,1.1564567,0.77078694,0.11173008,0.12878476
1.1030455,0.9353537,1.0931966,0.80596143,0.2669423,0.13114434
1.4127285,0.86752164,1.4192784,0.6709354,0.0051353914,0.15877599
1.4939158,0.5334681,1.1906321,0.7744579,0.21645583,0.13595253
1.2028315,0.9003134,1.1970394,0.72069174,0.01609979,0.13819481
1.9241253,0.93115395,1.8688095,0.8656166,0.22477803,0.091085106
1.1950026,0.8426419,1.1590652,0.75902104,0.060989197,0.1315506
1.8524544,0.90771544,1.6369886,0.82526445,0.43617082,0.119601965
1.203492,0.8006391,1.2029696,0.71169484,0.0122831995,0.14052078
1.4140593,0.528205,1.4311879,0.67199504,0.054954667,0.17495674
1.3641557,0.5932377,1.3796988,0.6560055,0.0076364796,0.16816184
1.8930753,0.8453973,1.9337001,0.87094647,0.01129491,0.06717828
1.184165,0.6677201,1.1364853,0.75010264,0.029478,0.12639526
0.9567176,0.93353,1.0142666,0.8444767,0.16072232,0.11191843
1.404587,0.91295314,1.3903501,0.7050694,0.11821567,0.16850314
2.0828216,0.92756844,2.1314576,0.9634325,0.019141803,0.032696962
1.6319702,0.9134557,1.6593738,0.7580383,0.00982748,0.121341534
1.7255455,0.9157179,1.7608738,0.80633104,0.04466484,0.10424027
1.3659087,0.7059294,1.3697934,0.66272616,0.015672885,0.16712834
1.2175368,0.79711807,1.2340231,0.6971648,0.0070285117,0.14600508
1.1342542,0.73877156,1.4645522,0.7970298,0.42683318,0.14068964
1.0225227,0.84465724,1.0773616,0.8271729,0.17169817,0.117731586
1.7473202,0.7713213,1.7893455,0.8043795,0.0066242744,0.09718903
1.7533045,0.7094029,1.7879403,0.8074532,0.011220769,0.09734441
1.7241812,0.7268026,1.7495625,0.7915666,0.0070788073,0.102767296
1.3955725,0.8540497,1.4103768,0.6668322,0.01780094,0.17216769
1.935087,0.8065454,1.974267,0.8906508,0.012625764,0.062178645
1.5075692,0.8596737,1.5158048,0.7061233,0.010877233,0.14527883
1.8521931,0.8145798,1.2850182,0.71867335,0.15147349,0.1610568
1.1957799,0.7171066,1.1703057,0.7315436,0.05817502,0.14343612
1.6130935,0.59097326,1.6316521,0.7581805,0.02666898,0.1246884
1.1595235,0.69919217,1.2595279,0.7497011,0.18852097,0.15352179
1.2904719,0.4749022,1.3140259,0.7921063,0.3121147,0.14091341
1.4422246,0.47756052,1.4624922,0.6848309,0.025398776,0.15759346
1.8398887,0.7913255,1.8714747,0.84805256,0.008505675,0.08051862
1.5687263,0.7017811,1.5851297,0.73308146,0.005872675,0.13040295
1.5582741,0.9728452,1.605469,0.7291352,0.050074227,0.13759932
1.0666081,0.83212185,1.1392581,0.7813667,0.16741364,0.13256952
1.5900605,0.6280729,1.7569008,0.8369522,0.46177313,0.12598717
1.4220978,0.7173118,1.2805185,0.7167619,0.16417879,0.15918353
1.4002848,0.52349645,1.4003818,0.7443989,0.29528528,0.15666753
1.6970499,0.9500783,1.7281559,0.7916011,0.009266418,0.10456677
2.0886893,0.97048706,2.1260574,0.9684529,0.014467912,0.029354198
1.3823646,0.63625526,1.410804,0.67088205,0.0064802747,0.16169256
1.1497065,0.66840494,1.073215,0.7991278,0.049613938,0.109516434
1.2856506,0.8482941,1.2949638,0.65962046,0.0075159827,0.16583413
1.656432,0.63611335,1.6821859,0.7625085,0.00625345,0.117452204
1.3285418,0.63778394,1.3324666,0.6663357,0.024803028,0.17592394
1.0900444,0.8502173,1.2094479,0.84601015,0.4538871,0.11795049
1.969779,0.8684515,1.2755282,0.84513444,0.4471682,0.11834393
1.1741979,0.5708252,1.4474299,0.8388716,0.6762061,0.13505174
1.6753092,0.8322041,1.6850193,0.77796805,0.022980826,0.11356217
1.3716047,0.48614222,1.4054585,0.6732834,0.09290987,0.18154252
1.1453788,0.57722217,1.1456554,0.7386346,0.014484476,0.12787546
1.9923472,0.8626498,2.0453107,0.9303506,0.012458213,0.043314777
1.8440892,0.87379,1.8700304,0.8465792,0.009978702,0.07883369
1.8604658,0.79706985,1.8794394,0.8433144,0.009011652,0.07977492
1.7038935,0.65849423,1.7267027,0.78138053,0.0073690997,0.10865749
1.4387506,0.9888399,1.3397324,0.7399951,0.29122365,0.1558568
0.96006393,0.9396069,1.2286961,0.8065854,0.30549031,0.1305878
1.8635561,0.98278135,1.5675411,0.8147954,0.452235,0.1268692
1.401977,0.96013796,1.412884,0.6678707,0.008963168,0.16554664
1.3335681,0.89816684,1.3909116,0.75331336,0.24191457,0.15657444
1.2050575,0.53666973,1.1948586,0.7330557,0.020548481,0.13242579
1.7276456,0.63865584,1.752523,0.80090487,0.023481848,0.100765474
1.2592437,0.75123006,1.2600179,0.6753342,0.010216389,0.15748782
1.661021,0.60268146,1.6972845,0.7719585,0.006699421,0.113557324
1.1362836,0.7571873,1.2809362,0.8009163,0.37880734,0.13211203
1.4354625,0.61650276,1.4424555,0.6786858,0.0055200206,0.15652347
1.4828535,0.4926698,1.3918879,0.7176543,0.14304577,0.15779853
1.4686506,0.9376531,1.4786541,0.68326175,0.007109305,0.15480891
1.2117089,0.5523385,1.2242,0.70018625,0.016363803,0.14586212
1.4355077,0.97780675,1.456675,0.673109,0.008072842,0.15810867
2.0337746,0.87833744,2.0821836,0.9444905,0.035004083,0.041373454
1.2676555,0.64874554,1.2504292,0.6954539,0.036217153,0.15496863
2.031404,0.95690185,1.3248601,0.7110744,0.15435965,0.16391243
1.3761544,0.7169446,1.3954942,0.66214776,0.0073886584,0.16835807
1.5970356,0.86907524,1.6144936,0.73594403,0.0055926726,0.12781015
1.3962604,0.8310641,1.4074993,0.6636585,0.004779221,0.16475904
1.8693138,0.74261004,1.8188977,0.8534816,0.3472269,0.09627638
1.7066735,0.9851825,1.7282429,0.7754975,0.027017538,0.11087481
1.6263452,0.84415203,1.404438,0.77954006,0.36142227,0.1359328
1.2465729,0.7670586,1.2544532,0.67879885,0.03447604,0.16115452
1.0274603,0.8297264,1.0923805,0.7774979,0.07308379,0.119903184
1.170808,0.7877725,1.1797694,0.75206584,0.06102988,0.13283515
1.4639243,0.47785404,1.4720659,0.7047574,0.04602232,0.1673763
1.4415885,0.46328378,1.4677501,0.68552685,0.014040381,0.15815292
1.9820992,0.96666604,2.0170946,0.90563816,0.010920074,0.050014254
1.4481612,0.9966243,1.463896,0.6838625,0.006973298,0.15427367
1.8517373,0.8133994,1.8920684,0.8621216,0.009846288,0.07512865
1.4887795,0.89998627,1.5016904,0.70914304,0.060721163,0.1567636
1.0694294,0.6569774,1.3286014,0.7805701,0.3125201,0.14577119
1.6521723,0.87630177,1.6737258,0.76547396,0.0083290925,0.11549184
1.0640519,0.90724826,1.0487378,0.8290146,0.13769886,0.10775859
1.5591763,0.6084313,1.1464641,0.8132532,0.24769142,0.12484345
1.7656125,0.8109694,1.7957664,0.8237658,0.02262613,0.090570726
1.3396662,0.8501069,1.3555822,0.6524106,0.007523053,0.1679609
1.4508985,0.71469927,1.451786,0.68753016,0.014197742,0.15587923
1.2127651,0.73157924,1.2076352,0.7152929,0.00937491,0.13666394
1.764154,0.66597253,1.8053365,0.8207945,0.007134676,0.088577166
1.0339308,0.7978481,1.014565,0.85205823,0.18053906,0.10666052
1.5584074,0.74947923,1.574827,0.72113687,0.027589917,0.14208378
1.5132583,0.91710305,1.5356553,0.7025496,0.01746316,0.1485289
1.5826873,0.9420163,1.6101613,0.73885846,0.010279011,0.12948182
1.3798153,0.91291213,1.3753021,0.66410613,0.020055408,0.16859423
1.7594436,0.94512963,1.4476206,0.77461576,0.3987285,0.14538988
0.97345483,0.8522468,1.2279906,0.7603531,0.21352652,0.14258876
1.5682911,0.71394944,1.4673247,0.75350505,0.3082218,0.1584369
0.9165256,0.9144688,1.3491747,0.73521316,0.21347113,0.15817162
1.7477446,0.7144005,1.7702787,0.80084854,0.025042541,0.10114756
1.4302989,0.9215566,1.4440694,0.6747197,0.006103217,0.15887712
1.4426037,0.60593504,1.4489279,0.6818805,0.0051360773,0.15589793
1.7312254,0.8115891,1.756465,0.80198663,0.039731875,0.110219456
1.6214205,0.8567212,1.6456101,0.74764526,0.005628153,0.12269116
1.7302643,0.9093887,1.6584516,0.7977762,0.26371458,0.12072705
1.2727422,0.4745253,1.2774873,0.6720399,0.008951443,0.15944268
1.6085485,0.56305856,1.6392539,0.7488367,0.008134504,0.12492739
1.4826118,0.55500907,1.4588535,0.7239816,0.0927934,0.15365443
1.2204947,0.50530356,1.4671547,0.74636394,0.3075311,0.15722129
1.4173048,0.47369358,1.3548226,0.7688066,0.30940527,0.14234506
1.4956298,0.49168238,1.5102766,0.69535196,0.008948733,0.1485658
1.6885146,0.8734958,1.7225146,0.77790606,0.0068467,0.10828618
1.8889362,0.8255181,1.9121747,0.8682925,0.01177477,0.0697131
1.6074783,0.7305403,1.6353629,0.74084157,0.006763551,0.1281915
1.3503808,0.9147181,1.368782,0.65732086,0.024081193,0.17324997
1.4822205,0.5078917,1.4990964,0.6896046,0.005610509,0.15100168
1.5723042,0.85032994,1.4320855,0.7326367,0.24006097,0.15120709
1.1822819,0.8163841,1.352381,0.685202,0.095214605,0.1777281
1.5284613,0.5396928,1.556963,0.7183346,0.039832883,0.14790234
1.3714813,0.5000321,1.5364118,0.7602209,0.36259657,0.1546354
1.88256,0.80169827,1.9158189,0.8597626,0.012784842,0.074002124
1.7346027,0.6444189,1.7666852,0.7947018,0.005998767,0.10107167
1.957589,0.857774,1.6962032,0.82578695,0.47494996,0.12348874
1.5245314,0.81495196,1.5571656,0.71298826,0.012582754,0.13887279
0.9768521,0.80738795,1.8060079,0.8607462,0.37592024,0.11100296
1.0358652,0.79504454,1.0370691,0.8218546,0.10721415,0.11269115
1.1216215,0.9840093,1.089599,0.78617424,0.06258789,0.11695139
1.3105478,0.6410585,1.2952423,0.68495977,0.07086135,0.17005391
1.8122904,0.9290279,1.8420959,0.82653266,0.011099135,0.0875345
1.2148398,0.78409696,1.3546555,0.73079634,0.27216917,0.15546359
1.3927537,0.47709626,1.571846,0.77337205,0.4273783,0.15743726
1.3862945,0.47843274,1.3839505,0.67590475,0.031375792,0.16847454
1.2025858,0.87048924,1.222945,0.74672157,0.13792007,0.1392743
1.8128561,0.9801979,1.852068,0.838205,0.008529483,0.08505201
1.5210888,0.8953914,1.5325806,0.7258688,0.047932606,0.14650734
1.597586,0.73538464,1.6206827,0.737236,0.0058887904,0.1284375
1.7289835,0.6428083,1.756633,0.7949894,0.0066979355,0.101762936
1.3882775,0.8045997,1.3923559,0.65876526,0.015486036,0.17341323
1.9160496,0.92847687,1.9615211,0.88643754,0.009371044,0.06192746
1.1446481,0.93585587,1.0949085,0.7680064,0.063941605,0.123136796
1.0482438,0.76861525,1.2506068,0.8089919,0.34063086,0.13528478
1.7657919,0.7091937,1.800322,0.81534594,0.012052205,0.095916
1.5430553,0.7969129,1.3546145,0.8280106,0.60804135,0.123674065
1.4107846,0.94060415,1.5658455,0.7971248,0.38535586,0.13633224
1.6117672,0.6677425,1.6417873,0.7464782,0.004979545,0.12354754
1.2051202,0.6432526,1.2724164,0.73258275,0.22798342,0.15595827
1.5965027,0.72048414,1.6162667,0.7378168,0.0066130706,0.12951237
1.4353939,0.58637816,1.4548504,0.6825635,0.0439077,0.16505407
1.1417699,0.79811203,1.146795,0.74829185,0.016731229,0.12339069
1.254333,0.6981058,1.252115,0.69340634,0.01703999,0.15092246
1.2685239,0.47603247,1.3065629,0.666214,0.009252546,0.16299425
1.2333777,0.9891097,1.2381966,0.69049114,0.011352751,0.15018488
1.2841142,0.5338403,1.3513398,0.7291448,0.18615736,0.16111569
1.5677406,0.7810775,1.5975044,0.7528691,0.031168709,0.13807735
1.6741643,0.85300016,1.6862795,0.7708317,0.012740572,0.11770716
1.4546052,0.9214596,1.4650912,0.6812558,0.008297872,0.15555762
1.2210739,0.66271156,1.1922727,0.7240778,0.033388913,0.13924816
1.1726027,0.61732507,1.2338858,0.7292452,0.13756576,0.15207607
1.3566676,0.8417599,1.3764071,0.66289115,0.005627002,0.16749313
1.6337849,0.91396785,1.6532657,0.75148576,0.010249011,0.122687384
1.6078013,0.57285905,1.6295099,0.7421168,0.0112564685,0.12754622
1.5047092,0.7235503,1.5097897,0.7018946,0.015669359,0.14791691
1.8046116,0.71563137,1.8183515,0.82293075,0.015843099,0.092611164
1.3455901,0.5240947,1.5106592,0.73829746,0.17965221,0.14649002
1.6330489,0.9820707,1.6553512,0.7464173,0.022306932,0.12186834
1.2805603,0.6483289,1.3687515,0.7838102,0.42453963,0.14702624
1.4735954,0.87819666,1.4860632,0.6935413,0.0055835648,0.1478388
1.9519209,0.87169945,2.0017254,0.91078293,0.0106229065,0.052702
1.3358643,0.5558453,1.3573596,0.64656055,0.007531416,0.17396471
1.3847352,0.715369,1.3950305,0.67218083,0.029956892,0.16835807
1.664215,0.60066223,1.6152813,0.7703922,0.077290386,0.12452202
1.6242718,0.74315876,1.6328435,0.745292,0.011458455,0.12483052
1.7445712,0.93757856,1.6110477,0.80491287,0.33779597,0.1422164
1.1252053,0.90159094,1.0673113,0.7892949,0.07591849,0.115958
1.5203754,0.96669585,1.4785185,0.74954355,0.13762192,0.14129542
1.4879624,0.9480006,1.334208,0.763999,0.3183324,0.14684029
1.8589556,0.8255741,1.8996613,0.8594742,0.009174611,0.07494784
1.7059711,0.63292384,1.7379267,0.7852949,0.0063744118,0.10565538
1.4712362,0.49798784,1.4948072,0.6915503,0.005725285,0.14857316
1.6339849,0.89554137,1.6553273,0.7537917,0.006131038,0.12075179
1.2776428,0.7062766,1.2909527,0.67502445,0.02263076,0.16166632
1.4987917,0.7935074,1.5161378,0.6984379,0.004856929,0.14711648
1.9117969,0.8262985,1.9608331,0.8844943,0.019903764,0.060924254
1.4811571,0.8684057,1.4780629,0.71512157,0.10469536,0.1582497
1.2881049,0.5162299,1.2428539,0.73716545,0.18967116,0.14949068
1.4636961,0.78548807,1.439683,0.68960476,0.066209875,0.1633336
1.2883844,0.87165034,1.2858019,0.6641494,0.011325011,0.16627795
1.0060326,0.9343163,1.2463026,0.7793873,0.27414635,0.14142425
1.9653933,0.9245447,2.0023313,0.90540326,0.018034197,0.05280137
1.8766505,0.7621354,1.9136231,0.86449844,0.01315306,0.07304914
1.7132124,0.9963902,1.752063,0.79446715,0.013865775,0.103530146
1.2602992,0.69294804,1.2921026,0.74998534,0.2320083,0.15013027
1.1163883,0.8973689,1.3053954,0.7677855,0.22580925,0.14422789
1.6101214,0.7591673,1.6332412,0.7600064,0.06997085,0.12500812
1.3157002,0.71689063,1.3188949,0.6744036,0.039595786,0.16659904
1.8157184,0.7780023,1.8303044,0.8290493,0.015965242,0.08892563
1.6065118,0.62780094,1.6202822,0.72590077,0.0074267955,0.12936884
2.076687,0.95760757,1.9812155,0.927385,0.2772851,0.07747457
1.7465827,0.68740743,1.7848582,0.8040939,0.009905461,0.09848587
1.0341417,0.752612,1.0616714,0.8349291,0.10964182,0.10265011
1.7802587,0.929791,1.8669031,0.8491308,0.045283243,0.08563628
1.7447199,0.9535191,1.7819738,0.8059442,0.0074301073,0.09749305
1.9101498,0.99861306,1.7939863,0.8772303,0.48243582,0.09671491
0.9740296,0.9662266,0.9907192,0.8576314,0.22648597,0.11055293
1.2194737,0.5006485,1.2236211,0.69203377,0.0124633815,0.14907481
1.3088975,0.7605618,1.3100584,0.65763843,0.00549585,0.16806147
1.0492352,0.80581665,1.1464839,0.778353,0.22283544,0.13698159
1.2020148,0.80297893,1.5144033,0.8342751,0.5249853,0.118430175
1.3087041,0.43628818,1.1418793,0.81558377,0.2586005,0.123352654
1.1460696,0.82284766,1.3949876,0.8224194,0.64856213,0.14688027
1.534485,0.5930635,1.5567088,0.71877414,0.005275901,0.13588004
2.0114741,0.94614565,2.0558503,0.93051153,0.011650408,0.044277515
1.5315336,0.73284584,1.5433962,0.7140038,0.005697355,0.13860816
1.4850231,0.8023455,1.5032959,0.702125,0.005381779,0.1438702
1.1589073,0.6822916,1.1562166,0.73424625,0.0101156775,0.1296047
1.0962011,0.7262287,1.7082193,0.8082885,0.16440508,0.11668423
1.7275339,0.6417791,1.7683041,0.7995064,0.0069505586,0.10003014
1.0651004,0.9581666,1.0068389,0.8407455,0.08858607,0.100168824
1.1627793,0.5889092,1.1539159,0.77429265,0.12194635,0.13331506
1.5006319,0.5808992,1.5034966,0.6977433,0.034480795,0.15567462
1.2192985,0.6657518,1.2115028,0.7080542,0.006621956,0.14103924
1.3107489,0.86707777,1.3254044,0.65946406,0.006279215,0.16626996
1.8468543,0.8806758,1.8960543,0.8542076,0.013403861,0.074522644
1.380909,0.6194832,1.3762238,0.6562309,0.014382168,0.17029403
1.6399366,0.7876277,1.5699792,0.7690078,0.3478083,0.14668204
