chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,snr
1.4828928,1.4068515,0.11016667,
1.4476533,1.1596096,0.1651582,
1.7212603,1.7052727,0.2548914,
1.1578839,1.1222072,0.20803669,
1.3320422,1.3299057,0.10737673,
1.5663154,1.157648,0.2520788,
1.3470907,1.3344488,0.07714162,
2.1021588,1.5207722,0.507331,
1.132472,0.77058786,0.20826991,
1.2590487,1.3733435,0.21963446,
1.2506977,1.3779583,0.09207301,
1.4312496,1.3669643,0.14374363,
1.9940789,1.7359698,0.30270448,
1.5175534,1.359983,0.16845833,
1.352213,1.4111073,0.07618835,
1.1063548,0.8848297,0.23463482,
1.6513462,1.5616508,0.19011723,
1.135972,1.2468475,0.30955395,
1.4864885,1.3302824,0.112577096,
1.5578172,1.8072388,0.14732273,
1.5969605,1.4882352,0.14747001,
1.9129179,1.6738482,0.33591533,
1.5315399,1.4574537,0.14330786,
1.6944051,1.4897637,0.25640756,
1.8652966,1.7714574,0.34896746,
1.1784503,1.2266097,0.3896219,
1.3630837,1.3937134,0.11898731,
1.4809806,1.4643359,0.095777094,
1.3899676,1.2044683,0.1501713,
1.1445118,1.070444,0.16752918,
0.90925753,1.2376492,0.36115053,
1.3451685,1.4169297,0.30982733,
2.1588686,1.8559277,0.34592262,
1.4812837,1.3983955,0.38820833,
1.075763,1.1230838,0.32572526,
1.0596117,1.1234562,0.29719177,
1.3117908,1.4301076,0.1506229,
1.5863547,1.6264031,0.2092145,
1.7675762,1.6275942,0.2431729,
1.6430016,1.6753992,0.10701167,
1.478059,1.544093,0.06715537,
1.3746144,1.4890027,0.12594184,
1.8078573,1.8946414,0.15941995,
1.2065406,1.5875208,0.24943356,
1.576722,1.670793,0.11544888,
1.2817644,1.2623565,0.28379995,
2.0392952,1.6356205,0.48573226,
2.1596706,1.6007714,0.18651523,
1.6758084,1.7775955,0.13543336,
1.996211,1.6325169,0.2762255,
1.4165453,1.5853784,0.14799555,
1.2646744,1.3238907,0.19646153,
1.8211155,1.6608847,0.25436968,
1.814583,1.966927,0.12325632,
1.5166957,1.5030475,0.12005475,
0.89038366,1.1454166,0.36819232,
1.6609343,1.7013657,0.13102745,
1.3881671,1.4126229,0.18991084,
1.396898,1.3574095,0.12921575,
1.5421159,1.6084731,0.100272045,
1.1844507,1.1986806,0.20820126,
2.0025477,2.3982828,0.2667139,
1.0472778,1.1312478,0.22332929,
1.8247769,1.8209562,0.23500323,
1.351928,1.160014,0.24055147,
1.3699759,1.2963619,0.2522923,
1.3306028,1.3086578,0.18948522,
1.9148924,1.3721049,0.29061767,
0.9627484,1.0679146,0.15190275,
1.7370284,1.4685781,0.1361324,
1.5114615,1.373873,0.09651437,
1.7885357,1.8334877,0.2841359,
1.6601048,1.681174,0.08305729,
1.2364229,1.4082047,0.22638501,
1.6329426,1.6380842,0.11656209,
1.3664924,1.2828128,0.1706437,
1.7460017,1.4295628,0.27455023,
1.522225,1.5632513,0.19374387,
0.9780772,1.2866534,0.31638953,
1.3203351,1.2325706,0.21127072,
1.1395773,1.2374879,0.15755038,
1.7210103,1.6759925,0.15437531,
1.6275772,1.421201,0.19959937,
0.89082474,1.3404188,0.31235108,
1.7813991,1.7532377,0.1991783,
1.2229415,1.0415263,0.086727306,
1.6832321,1.7304208,0.09930045,
1.2035042,1.3944201,0.3254159,
1.4038762,1.5631922,0.108829,
0.96924895,1.3910911,0.40274072,
1.8716104,1.7803602,0.37686175,
2.183284,1.622281,0.42301366,
1.9413452,1.813968,0.21562354,
1.1694164,1.0093378,0.2771505,
1.7132388,1.8100955,0.15412651,
1.614135,1.6041965,0.10781917,
1.6930484,1.6128821,0.21813022,
1.5451571,1.4691287,0.10791601,
1.5711541,1.4153382,0.12957892,
1.438744,1.4381709,0.09825405,
1.6672654,1.72689,0.09094798,
1.3305287,1.1557488,0.16615775,
1.9264889,1.8501279,0.2822517,
1.1507407,1.0534774,0.23165394,
2.0913765,1.6627457,0.3879174,
1.0191944,1.2447839,0.4839705,
1.2777513,1.219336,0.18407108,
1.7514188,1.5774871,0.27508187,
1.1095355,1.0823171,0.29736713,
1.1337786,1.2084957,0.23549269,
1.5708071,1.4147695,0.23409262,
1.5181898,1.6209178,0.11274393,
0.9440022,1.0716908,0.4017255,
1.820313,2.0304782,0.19776939,
1.1838104,1.0103248,0.21494839,
1.0780785,1.0320481,0.2557533,
1.081263,1.0359987,0.31713668,
1.6486502,1.6805432,0.11343376,
1.155984,0.9860051,0.20401978,
1.1469886,1.0744178,0.24578771,
1.8656752,1.6067538,0.26264596,
1.8106524,1.9706042,0.09787751,
2.0006697,2.0614073,0.2869685,
0.94024086,1.1650171,0.35076848,
1.6798733,1.7519598,0.1995602,
1.4495193,1.4649758,0.11788478,
1.4880583,1.5912688,0.11968561,
1.3393342,1.5876667,0.18943015,
1.0107139,1.2670507,0.44591367,
0.8670702,1.3609076,0.3076511,
1.336426,1.2224413,0.1907935,
1.3264048,1.0780196,0.083154045,
1.6191257,1.6431828,0.12445149,
1.2918162,1.1471798,0.096169814,
1.3547338,1.4008816,0.20912156,
1.5369029,1.4041291,0.31589463,
1.444325,1.3449261,0.09101192,
1.7339208,1.7873938,0.14063968,
1.6775358,1.7068584,0.10770836,
1.6119704,1.7364942,0.09584351,
1.3412971,1.346537,0.0880285,
1.6722007,1.7132576,0.10281873,
1.4019756,1.3787024,0.1466954,
1.1154064,0.9169648,0.2529603,
1.6173089,1.3474693,0.23484944,
1.3152052,1.2183022,0.118164554,
1.3700047,1.4482234,0.12487971,
1.4326819,1.2362727,0.14582564,
1.5716615,1.5918028,0.16059946,
1.3323617,1.3139656,0.06694938,
1.4013709,1.4635054,0.23052077,
1.5844412,1.6595937,0.071723185,
1.2461499,1.1262746,0.12357596,
1.4311496,1.4591678,0.1661445,
1.4392191,1.4317968,0.112749964,
1.4881594,1.5087333,0.0993163,
1.8559775,1.7635365,0.23157145,
1.6241034,1.4487022,0.1512115,
1.5423009,1.4627967,0.08186738,
1.3151095,1.2830935,0.21777038,
1.7512356,1.4959959,0.23548865,
1.429294,1.2568324,0.22912133,
1.4389689,1.5232193,0.08617479,
1.3257686,1.1508946,0.1395128,
1.2652783,1.2145452,0.096766934,
1.6458076,1.6282716,0.08402084,
1.4172188,1.3910813,0.11930703,
1.1676395,1.3807046,0.2753441,
1.0275254,1.2175778,0.28444,
1.3768034,1.3378325,0.26020297,
1.330496,1.2271734,0.11989548,
1.8267354,1.8127028,0.30421302,
1.6905882,1.6153917,0.18967636,
1.7343919,1.8281044,0.13981447,
1.6709608,1.7699457,0.17772052,
1.7584786,1.9288788,0.086540535,
1.0563146,1.028331,0.31669694,
1.3319016,1.4086951,0.18984008,
1.3772404,1.2480868,0.11093011,
1.6802255,1.7739387,0.16723213,
1.6699532,1.4726918,0.20596187,
1.6437032,1.5565251,0.20036098,
1.359532,1.4527521,0.26853675,
1.3840488,1.354527,0.20929615,
1.6331077,1.7676713,0.07288897,
1.6631533,1.8212996,0.10999044,
1.496887,1.5045683,0.22304665,
1.2526951,0.9912406,0.13484976,
1.2434658,1.2248261,0.13772383,
1.3532274,1.4648623,0.23873238,
1.5224375,1.2728729,0.1896223,
1.3287691,1.3552744,0.07665977,
2.0288174,1.8031201,0.31041276,
1.804867,2.061809,0.16733754,
2.0261948,1.5092881,0.38655517,
1.4575814,1.4076259,0.2266008,
1.2284319,1.1011096,0.21796428,
1.5198357,1.3935864,0.32162568,
1.9350088,1.6448004,0.32479557,
1.4238838,1.4178337,0.16653809,
1.3897251,1.22445,0.08391917,
1.4289422,1.3536133,0.09947817,
1.613582,1.5677049,0.10350851,
1.3041213,1.0840751,0.1250115,
1.5800756,1.7285643,0.14473481,
1.0737957,0.9275112,0.25328052,
1.806616,1.9506946,0.10132385,
1.7573086,1.435697,0.29037762,
1.0859003,1.0849984,0.18456231,
1.8093083,1.9207513,0.18305892,
1.1426578,1.0043151,0.22939508,
1.3097605,1.4099193,0.10986811,
1.3825392,1.3588817,0.17882524,
2.0184605,1.6195824,0.3312171,
1.408967,1.3203363,0.13354166,
1.9995589,2.1069455,0.3951816,
1.4518847,1.4000155,0.08417729,
1.252542,1.2148317,0.1922168,
1.5911565,1.6870507,0.15050957,
1.3203115,1.2034681,0.22063689,
1.635,1.7479616,0.080735676,
1.2797854,1.4406285,0.1574448,
1.3862109,1.3229535,0.10838687,
1.4332031,1.3448889,0.07667101,
1.4903188,1.3942673,0.1463507,
1.2847788,1.3213801,0.094228305,
1.3392557,1.3299093,0.11690218,
1.6554546,1.4981093,0.24494244,
1.1657255,1.1494844,0.20108804,
1.9299657,1.83147,0.24281348,
1.3027891,1.285903,0.23046957,
1.6417457,1.8482807,0.16260348,
1.9702702,1.9719553,0.20781517,
1.0633532,1.2761719,0.15663467,
1.1330193,1.3340555,0.2931127,
0.97216046,1.6217829,0.19045863,
1.3085803,1.2291822,0.18473226,
0.9226933,1.4739666,0.30980828,
1.4324158,1.3460083,0.11012211,
1.0155053,1.0798451,0.3433512,
1.4420866,1.3268608,0.17673533,
1.6282086,1.7980855,0.08593836,
1.3808417,1.0819821,0.23189609,
1.7780862,1.8194914,0.19917467,
1.3056748,1.317174,0.15197682,
1.5809731,1.6056907,0.12970984,
1.8987575,1.8326705,0.32244104,
1.1541276,0.9436352,0.17929451,
1.2772559,1.1463917,0.15117791,
2.0757473,2.3898518,0.2845138,
1.7585196,1.7229519,0.23248385,
1.0788599,1.4971752,0.34761035,
1.4622318,1.4234414,0.072775744,
1.3732679,1.3676229,0.11523065,
1.8713701,1.96751,0.15220328,
1.1565082,1.341599,0.1371444,
1.3447441,1.3742462,0.17913675,
1.5376606,1.5080965,0.11925949,
2.0687726,2.0617204,0.38940063,
1.069847,1.2611285,0.28578264,
1.6250615,1.6907294,0.12236078,
1.288782,1.1224895,0.08738808,
1.0663785,1.1439463,0.18714549,
1.1978601,1.2919719,0.1767789,
1.8702962,1.4291744,0.31484053,
1.2391822,1.1324856,0.19115289,
1.4140906,1.444099,0.06633419,
1.579634,1.6077573,0.18521357,
1.3290851,1.4032685,0.32238343,
1.7021697,1.5748414,0.15296467,
1.379532,1.353588,0.09326724,
1.4501005,1.3629358,0.17316253,
1.364059,1.2347221,0.25839853,
1.1192102,1.2088506,0.27320918,
1.6927407,1.2875425,0.26156315,
1.648554,1.7324611,0.08768545,
1.9005876,1.6351676,0.32027557,
2.0295043,2.1599166,0.27754295,
1.7876267,1.9433951,0.158503,
1.7521582,1.6510673,0.19110163,
1.1890707,0.8766589,0.14328308,
1.4684439,1.5680431,0.07503632,
1.6279614,1.5645328,0.21985625,
1.7263913,1.4893124,0.19993255,
1.4681273,1.4772265,0.24973169,
1.6335819,1.6710479,0.14936714,
1.6442333,1.8023863,0.076854885,
1.3361135,1.3885341,0.10888183,
1.3513752,1.2600586,0.13114758,
1.0709777,1.1759173,0.27458915,
1.0684543,1.4826369,0.40144688,
1.8814268,1.9304607,0.19078939,
1.4028628,1.2183197,0.14876315,
1.3152028,1.4365904,0.22887018,
2.051483,1.6517773,0.35484114,
1.767267,1.81791,0.16470292,
1.4137003,1.3771846,0.15298869,
1.5076393,1.5404317,0.12794062,
0.87305015,1.3101906,0.39979744,
1.3059747,1.2760048,0.13838048,
0.9412562,1.3133805,0.28510362,
1.3666036,1.2849988,0.0896639,
1.4795927,1.4905806,0.08390067,
1.1095757,1.1477916,0.15375744,
1.6099728,1.7838905,0.1886328,
1.3805828,1.2732439,0.073354095,
1.5690454,1.4487448,0.10114445,
1.6813447,1.4796908,0.18159837,
2.1406918,1.6163416,0.35136172,
1.0405111,0.9364934,0.21714911,
1.7606686,1.5270057,0.20183259,
1.4123236,1.3262037,0.12570427,
1.3158829,1.3379614,0.12958191,
1.8657832,1.4872001,0.34783763,
1.8327725,1.7968149,0.11361903,
1.3828282,1.3914076,0.08047463,
1.2763646,1.2713643,0.15586683,
1.3439835,1.4072475,0.14979166,
1.3572803,1.3390534,0.16781636,
1.6440899,1.7865899,0.06347222,
1.1270317,1.3056073,0.25931838,
1.3748578,1.2231461,0.09151548,
0.8312329,1.4394184,0.2794323,
1.8639038,1.9930995,0.14978153,
1.1568236,1.0104508,0.25396463,
1.6043957,1.8237839,0.12839475,
1.8412683,2.1221652,0.11873187,
0.9620209,1.1948149,0.2172942,
1.5942549,1.556191,0.15801398,
1.4542277,1.3609529,0.14706813,
1.6967151,1.815472,0.1800682,
1.0817754,1.1036444,0.28584486,
1.5490254,1.4807062,0.1415533,
1.7788922,2.073011,0.12415764,
1.0448333,1.3171601,0.31184354,
1.4600981,1.531311,0.1242285,
1.5848902,1.5233605,0.15394826,
1.5688546,1.597564,0.10369169,
1.1744506,1.297441,0.26892897,
1.7715367,1.8926184,0.26742867,
1.2031448,1.3827609,0.18769726,
1.2554196,1.1984894,0.17973681,
1.2944442,1.3129061,0.21238942,
1.3278674,1.4058652,0.072169766,
1.186455,1.0755783,0.2891369,
1.8398137,1.8970356,0.16064699,
1.1366591,1.5120977,0.159632,
1.504756,1.5634071,0.117740385,
1.4868104,1.4680023,0.17331749,
1.0081074,1.0743341,0.34697148,
1.2458059,1.1576121,0.19906157,
1.2535744,1.1073631,0.21656674,
1.4644426,1.21961,0.20223388,
1.788647,1.4893909,0.20331286,
1.5189868,1.4695922,0.11140328,
2.0787554,1.7498379,0.26096842,
1.2747194,1.1054206,0.10978164,
1.6075264,1.7903929,0.17690325,
1.7089288,1.7618978,0.12784716,
1.3160986,1.1082338,0.09833538,
1.0148346,1.4861214,0.23953682,
1.3160052,1.3754723,0.09897348,
1.3891376,1.3216112,0.16965353,
1.0078522,1.0771534,0.32960123,
1.2153815,1.4113615,0.3232605,
1.0251114,1.0869551,0.32824403,
0.9666519,1.4028785,0.27134246,
1.4948177,1.2718186,0.18726984,
1.088799,1.4050746,0.20095901,
1.8659372,2.015659,0.15836295,
1.2885928,1.219358,0.092086814,
1.0882362,1.2839572,0.27369505,
0.894726,1.1855776,0.21518002,
1.4775982,1.2151884,0.11187591,
1.77938,1.7474568,0.12704122,
1.56689,1.6168034,0.09965575,
1.9080334,1.9207292,0.22474639,
1.5066737,1.5194714,0.10012834,
1.805061,1.6236941,0.1634694,
1.2198126,1.3460275,0.23329058,
1.4449266,1.2384384,0.22619972,
1.2974889,1.1724623,0.08944666,
1.9074042,1.8118904,0.2998097,
1.6849746,1.4867127,0.22447652,
1.6652396,1.4328315,0.25824016,
1.5068431,1.3570273,0.174813,
1.604451,1.6243758,0.17987859,
1.199235,1.0900328,0.16962555,
2.1049972,1.591847,0.36227554,
1.2866664,1.1711084,0.07598819,
1.6362531,1.5844451,0.23754093,
1.8498113,1.8579862,0.33192816,
1.8515847,1.5891583,0.23469743,
1.8450873,1.8500953,0.2580007,
1.6677604,1.7276292,0.124262646,
1.225731,1.0682517,0.10060043,
1.9286194,1.9856975,0.26444447,
1.3350266,1.2673738,0.092229635,
2.0511558,1.6895149,0.38115042,
1.7639768,1.6088803,0.28474513,
1.6310222,1.6743816,0.08148316,
1.8107066,1.74477,0.17098953,
1.5767639,1.4096574,0.12124153,
1.2118441,1.2422745,0.1256897,
1.3486184,1.2942386,0.16638003,
1.1713688,1.1061363,0.33520043,
1.0842755,1.151881,0.37235257,
1.454394,1.3989322,0.30642048,
1.0519495,1.2388728,0.32592183,
1.7112908,1.7591952,0.16671087,
1.3184731,1.2431571,0.14620613,
1.2062104,1.2180086,0.2821041,
1.5085366,1.6783864,0.13511921,
1.2423302,1.3015826,0.21362123,
1.835937,1.9224758,0.22428988,
2.0455625,1.2710937,0.29542717,
1.3082608,1.3420094,0.08094957,
1.2206936,1.3773801,0.21301104,
1.3241525,1.113744,0.13337374,
1.6459631,1.7400553,0.066296965,
1.3572719,1.2942221,0.16966622,
1.4522913,1.4735543,0.104839966,
1.8251802,1.9913726,0.13774362,
2.0149767,1.8083414,0.27669612,
1.6407452,1.880897,0.15532762,
1.5280595,1.6116604,0.10265172,
1.5653135,1.4349729,0.17736635,
1.9222877,1.8085675,0.23294061,
1.8665867,1.4502609,0.24022767,
1.2064853,1.2613909,0.26393718,
1.8163695,1.628404,0.2680216,
1.3514138,1.3938498,0.14916341,
1.8052104,1.894449,0.14330453,
1.5119472,1.5416179,0.060741678,
0.9130159,1.1648952,0.3252154,
1.53952,1.5566213,0.06397359,
1.7021103,1.4607402,0.26642993,
1.3427093,1.4771278,0.18028833,
1.4577464,1.4852966,0.12330272,
1.9415085,2.197022,0.11384461,
1.4320499,1.2731603,0.15760331,
1.5457187,1.7009869,0.2698315,
1.6320364,1.6965845,0.10374185,
1.3538253,1.2745104,0.17059115,
1.4509667,1.3427107,0.09216782,
1.3253642,1.3012036,0.15455472,
1.3963593,1.5073614,0.1929992,
1.3064028,1.2472873,0.15315305,
1.3527476,1.4099207,0.09933789,
1.1206046,1.2313806,0.3238787,
1.5676872,1.7488596,0.07828571,
1.6800678,1.7546619,0.12455547,
0.968371,1.0249356,0.22554253,
1.1206859,1.359901,0.32325658,
1.2264577,1.0978734,0.09504964,
1.3527333,1.398049,0.08300923,
1.2735349,1.1927491,0.3194881,
1.0337483,1.4028304,0.30956534,
1.9648542,2.1498148,0.23294297,
1.5125219,1.5698979,0.077274546,
1.2279035,1.3723115,0.34004545,
1.5299153,1.7683825,0.24951348,
1.8402708,1.4746299,0.18037336,
1.3021301,1.1243894,0.1337083,
1.2775544,1.2952597,0.2665839,
1.3789864,1.3251108,0.21840513,
1.2200551,1.3025559,0.3177917,
1.3102207,1.3697652,0.18565811,
1.0872793,1.446517,0.326897,
1.0802623,1.2561644,0.2749771,
1.3103633,1.3517493,0.15646312,
1.0234828,1.1109021,0.25933748,
1.5561137,1.5907946,0.18649064,
1.3651167,1.2961907,0.13486384,
1.8043588,1.9746337,0.1458395,
1.2408278,1.1132388,0.30094573,
1.2947735,1.04975,0.27722597,
1.408648,1.7217937,0.2354944,
1.4779708,1.3174767,0.1567557,
1.1390464,1.1271461,0.33303615,
1.4452108,1.3252149,0.072884046,
0.99140453,1.3639659,0.39609167,
0.8909253,1.4340022,0.32774064,
1.9731357,1.5208035,0.3116671,
1.8841882,1.9318609,0.21461242,
0.983218,1.3411173,0.49219927,
1.8536334,2.1637456,0.15988722,
1.8180888,1.2836659,0.21489578,
1.4058715,1.2555534,0.14214236,
1.4247422,1.3888445,0.07067744,
1.3807062,1.4378862,0.14330699,
1.6016567,1.6777263,0.12884387,
1.6692848,1.6860528,0.08156334,
1.9130166,2.1140394,0.34880129,
1.7336258,1.8816538,0.13023373,
1.9955189,1.6476905,0.31833705,
1.2234012,1.1433882,0.13126697,
1.8752627,1.4930712,0.22639185,
1.5621738,1.6847289,0.15518521,
1.5484653,1.3839242,0.31971994,
1.3799145,1.2878394,0.07992557,
1.6303589,1.3579183,0.2633591,
0.9719959,1.1331115,0.38884836,
1.7412157,1.4382684,0.22560124,
1.7563629,1.6737405,0.111995384,
1.3380312,1.2050557,0.23550309,
1.40506,1.4542758,0.14821891,
0.92844224,0.9171442,0.46897432,
1.560876,1.5859435,0.061737493,
2.0062063,1.8355474,0.31715715,
1.3790516,1.3402462,0.13993083,
1.1594304,1.0285825,0.28738862,
1.7036005,1.6999063,0.19861032,
1.5201603,1.2818191,0.15032226,
1.128596,1.1212239,0.27338833,
1.5568173,1.6700056,0.20512258,
2.02491,1.8523996,0.46100712,
1.2917988,1.169044,0.1293422,
1.2414491,1.4153811,0.16788699,
1.6661725,1.6247694,0.09959696,
1.1977724,1.2937913,0.18001515,
1.1329607,1.410386,0.26290515,
1.6594512,1.5234077,0.30062807,
1.9501872,1.5273335,0.1681585,
1.3606551,1.2698755,0.12981078,
1.6789646,1.8372092,0.08831982,
1.331186,1.2102334,0.1892644,
1.4671813,1.4168817,0.07978402,
1.552115,1.6493652,0.07096721,
1.7997634,1.848222,0.1924877,
1.5834537,1.5373611,0.10847295,
1.6694722,1.8358853,0.1274047,
1.3935438,1.3394567,0.15951721,
1.1531861,1.1844871,0.33966953,
1.8334641,1.4719065,0.37901455,
1.6205082,1.5143789,0.11018155,
1.8826745,2.082712,0.14777803,
1.878756,1.7745891,0.37316266,
1.7879692,1.9153821,0.08548916,
1.0163281,1.348315,0.34672335,
1.3192954,1.3888996,0.22707535,
1.0326235,1.3400431,0.20376974,
1.4469016,1.310522,0.1880677,
1.6853408,1.7960081,0.1401803,
1.0229633,1.2914047,0.35191035,
1.5325252,1.3550975,0.2515183,
2.0527785,1.7306228,0.3633802,
1.6529624,1.5235016,0.1516404,
1.7265583,1.6319921,0.21545021,
1.1304846,1.2075229,0.37561873,
1.8289776,1.5272204,0.38744766,
1.4191597,1.2685244,0.12058125,
1.3007601,1.1859984,0.21725355,
1.3576491,1.348505,0.14270481,
1.2029264,1.3824925,0.17085218,
1.877006,1.6075535,0.29205707,
1.0055972,1.1982627,0.32611865,
1.3514602,1.1478295,0.08236059,
1.2186247,1.1830189,0.14234848,
1.5252311,1.4689965,0.085388355,
1.5998657,1.8280112,0.19916539,
1.0400213,1.0131629,0.27516463,
1.6899259,1.9444065,0.09900571,
1.0030004,1.5177568,0.3302221,
1.4183158,1.402662,0.113711566,
1.9386408,2.075305,0.19375086,
1.8364949,1.65888,0.26687708,
1.8042896,1.8512604,0.18871719,
1.6251491,1.6282892,0.10063545,
1.2395937,1.2593153,0.13097127,
1.4623425,1.3718041,0.093534574,
1.2387954,1.1063849,0.15142807,
1.8388436,1.7676014,0.3124462,
1.2020886,1.1366357,0.11301716,
1.3502953,1.2914503,0.08469928,
1.7207534,1.7714894,0.20654352,
1.2475351,1.1465104,0.07808044,
2.0328205,2.1316047,0.2792739,
1.8976593,2.2203934,0.20663002,
1.7716395,1.8758554,0.17190744,
0.970074,1.3731098,0.32538828,
1.3516921,1.2370187,0.111284286,
1.4072886,1.6569684,0.13865823,
1.6102087,1.334229,0.2926145,
1.2773955,1.1788933,0.14964779,
1.6804935,1.5998044,0.06044386,
1.4999137,1.4955289,0.0848003,
1.4904056,1.3852458,0.2353121,
0.9784674,1.4950624,0.20303713,
1.5574952,1.5182357,0.1464394,
0.91555613,1.1470585,0.38075662,
1.8089263,1.6292061,0.3568643,
1.5497447,1.4799626,0.2308225,
1.6239309,1.6035727,0.21906938,
1.8121856,1.8429558,0.18594548,
1.7068396,1.7961164,0.2079503,
1.3628368,1.295228,0.11604745,
1.1001147,1.2818137,0.28833878,
2.0052092,1.7832959,0.32224476,
1.4287672,1.5619631,0.11428225,
1.3142163,1.1948465,0.19229849,
1.8493879,1.6892555,0.2130371,
1.0979183,1.28231,0.3025494,
1.1830212,1.185663,0.12591189,
1.6423261,1.7307341,0.15829627,
1.4559696,1.460032,0.09054047,
1.4420866,1.3887339,0.10819647,
1.8990989,1.7641888,0.37055084,
1.8078624,1.3963342,0.24020499,
1.5590239,1.6733347,0.106352314,
2.0860274,1.7516508,0.32284847,
2.0862598,1.7816801,0.3441081,
1.4327763,1.3096415,0.22260888,
1.3819718,1.4004627,0.12039102,
1.3851565,1.4131708,0.12288147,
1.3238221,1.2462157,0.2256495,
1.5512986,1.4905186,0.11013781,
1.9811194,2.265783,0.36534983,
1.7018456,1.8359194,0.08836737,
2.0080366,2.04241,0.17543033,
1.6452048,1.6285808,0.21277244,
2.1278992,1.5628237,0.3220469,
1.9969532,2.0929039,0.22922008,
1.2474067,1.1523776,0.12691194,
1.4225506,1.359185,0.11701279,
1.5634859,1.5383704,0.16364878,
1.1882086,1.3560638,0.23440261,
1.295421,1.2747674,0.17128392,
1.4237386,1.2880056,0.082369134,
1.1109924,1.3495216,0.41814116,
0.9141787,1.0841743,0.5121496,
1.3956503,1.2303898,0.1318751,
1.6234777,1.7835543,0.07706861,
1.3695627,1.2674705,0.17025006,
1.0136644,1.2726564,0.32027873,
1.5860838,1.3939562,0.14027163,
1.6860031,1.6651026,0.1353986,
1.5230025,1.7231381,0.0951081,
1.1248362,1.5062299,0.4293215,
1.6845582,1.5917432,0.3233386,
1.6402031,1.6043345,0.09050097,
1.944834,2.160849,0.2501405,
1.5049086,1.4720633,0.12617779,
1.6619673,1.5713582,0.32296613,
1.6618433,1.6646895,0.15894234,
1.1503416,1.4529148,0.22727567,
1.5143666,1.3558538,0.18558586,
1.347401,1.2977202,0.12483346,
1.2534285,1.2661977,0.17057952,
1.0555058,1.1593549,0.37758312,
1.8973613,1.9138994,0.29914284,
1.1528355,1.1530135,0.22215752,
1.3081337,1.4310067,0.20647961,
1.3348103,1.051986,0.22426818,
2.135929,1.7415359,0.32812685,
1.6262907,1.5874612,0.108267695,
0.97373486,1.1280321,0.3120702,
1.7991854,1.6092492,0.2434552,
1.9747965,2.1534743,0.18814223,
1.1833065,0.8833921,0.18543932,
1.661843,1.4562235,0.3229892,
1.3259208,1.4199986,0.2686642,
1.3920395,1.460949,0.13637488,
1.3674206,1.2929753,0.20130308,
0.9083228,1.1624784,0.34081945,
1.7004476,1.6678162,0.22022046,
1.3808211,1.2480158,0.21957059,
1.6818894,1.9033206,0.1416619,
1.855078,1.8115454,0.17359252,
1.6308329,1.6650672,0.13679902,
1.8610804,1.8115983,0.19740872,
1.8688002,2.1956675,0.16162579,
1.4416579,1.3615456,0.07800229,
1.2253875,1.1260723,0.30027813,
1.2081409,1.1768848,0.1545266,
1.8439813,2.1531463,0.1379047,
1.0851576,1.2441607,0.25276452,
1.1797665,1.2478526,0.34968337,
1.1877471,1.1990978,0.20291299,
1.5317171,1.5394444,0.0854555,
1.7228663,1.760874,0.09917451,
1.6938354,1.5204692,0.23855971,
2.042649,1.3427379,0.20204467,
1.4746102,1.3697302,0.15521437,
1.6672941,1.3433702,0.22499661,
1.3029027,1.0745425,0.14146325,
1.57497,1.6624684,0.07732191,
1.5709689,1.3663317,0.10991068,
1.5285734,1.4520516,0.17553972,
1.7320441,1.8132912,0.1129155,
1.1020126,1.2502944,0.2805801,
1.0078453,1.1925546,0.39241523,
1.6105945,1.5828874,0.19623426,
1.4525189,1.3793578,0.11663259,
1.3765028,1.254332,0.24973868,
1.7817128,1.992131,0.13435315,
1.8933055,1.5284346,0.3201322,
1.3630669,1.3107857,0.11010596,
1.6066438,1.4920542,0.21917364,
1.5462112,1.2838442,0.25278935,
1.2041408,1.1773537,0.15742886,
1.897562,1.1199627,0.8504616,
1.536902,1.6474723,0.07069507,
1.2703624,1.3340907,0.124663524,
1.2489028,1.0943573,0.11125001,
1.9984951,1.4557886,0.27597934,
1.5523857,1.5707844,0.14344019,
1.4208412,1.2766616,0.107190035,
1.483533,1.3619901,0.11536611,
1.3570657,1.1227924,0.102026045,
1.8010197,1.9950664,0.20998836,
1.4948088,1.4242866,0.072436996,
1.4647571,1.377555,0.19108966,
1.4650333,1.4807515,0.07148231,
1.5278673,1.4351332,0.11897806,
1.2265238,1.3174447,0.31920204,
1.4617615,1.3781998,0.20503832,
1.3431873,1.1512307,0.17724545,
2.0024612,1.7385983,0.23447224,
1.6527243,1.249908,0.32420224,
1.3583604,1.2325246,0.15584518,
1.4110132,1.3198142,0.13703014,
1.4317038,1.24507,0.22648221,
0.92208844,1.0507388,0.27015248,
1.5846791,1.5019641,0.13057497,
1.5133958,1.4715464,0.12351338,
1.6238971,1.5752099,0.18409085,
1.3068862,1.3204473,0.11926927,
1.2234775,1.0181801,0.15779711,
1.6843166,1.6730499,0.08907409,
1.9107931,1.7265105,0.17933543,
1.7056597,1.7437084,0.106872514,
1.6166376,1.6083994,0.13965745,
2.0220323,1.4632105,0.21977203,
1.4810295,1.4954889,0.070923544,
1.3844483,1.4642749,0.09556592,
1.7941663,1.5430696,0.21465106,
1.671498,1.592146,0.12707922,
1.2821847,1.2687533,0.19903423,
1.343128,1.423758,0.26512322,
1.2283223,1.1949328,0.22746456,
1.3324378,1.3166252,0.108656555,
1.3924026,1.3948324,0.07299213,
